simulation,bootstrap_se_0,bootstrap_se_1,bootstrap_se_2,bootstrap_se_3,bootstrap_se_4,theoretical_se_0,theoretical_se_1,theoretical_se_2,theoretical_se_3,theoretical_se_4
15,0.06866238556416344,0.0636027729992178,0.06607504287343877,0.0640226392841709,0.06420677849314028,0.05020049735450057,0.04709700893426246,0.04734305933353729,0.04782693058401833,0.04741673418841346
16,0.0595601308175667,0.06787096744168855,0.06153353218928904,0.06372565432287139,0.06550777937007256,0.046496916878526674,0.047307499464264845,0.04782153845453396,0.047185615667052705,0.04754749686293254
17,0.06912465156169995,0.06662417740961711,0.06520353534520475,0.06831008876791274,0.06650031074415666,0.047501640767869974,0.04782602548103783,0.0485249393059316,0.04766730909307626,0.048527323344725676
18,0.06779924418020626,0.06858694456138803,0.06753643416808415,0.06938229367639186,0.06335522777836446,0.046885591118494975,0.0492771587071968,0.0480164825561794,0.0476245461277407,0.04586965792589738
19,0.070562043056792,0.06737676133186185,0.06520537281136188,0.07282788888978367,0.06902435113888768,0.047467936780491764,0.0463693989568583,0.04630993874082627,0.04799477692141296,0.04592784450313655
20,0.07242286620216756,0.06542957200318998,0.07133819235259982,0.07206016414028706,0.07428825227268918,0.048624509412161794,0.04600433136826892,0.04653289422714909,0.04888452507009164,0.05127031236236024
21,0.06713455586346444,0.06375834263917218,0.0671862814401544,0.06463890264681765,0.06516670004877408,0.04719928297052818,0.048103978592769714,0.049454763905305454,0.047695037693482316,0.046930500914476585
22,0.06514571395543856,0.07156829404503684,0.06449915454136168,0.06801482695897461,0.06921161523222803,0.04758876852088617,0.047410225607669325,0.04696961122441077,0.04594903797645914,0.047451381981647195
23,0.06735437084041582,0.07264965360704281,0.07134464973646441,0.07006094085179591,0.07199575964490058,0.04845125000524112,0.05001572149828117,0.04860577295572843,0.047651218104502666,0.048012013000280754
24,0.0698341485337034,0.07198249763275583,0.07251783922692112,0.07119524121593435,0.06977413581010532,0.046295762517716735,0.0465808813413762,0.048746260448634136,0.04748947241355755,0.04858518477380909
