simulation,beta_0_hat,beta_1_hat,beta_2_hat,beta_3_hat,beta_4_hat,ci_lower_0,ci_lower_1,ci_lower_2,ci_lower_3,ci_lower_4,ci_upper_0,ci_upper_1,ci_upper_2,ci_upper_3,ci_upper_4
10,2.5172234462154983,-1.784028978743922,3.1876038426825324,0.5104883920896132,-0.6871165784589208,2.424856044377789,-1.871615118463074,3.104262081921608,0.4247761860108778,-0.7777149518573083,2.6000136269672964,-1.6938427541319538,3.282550543067427,0.6157429061229286,-0.5925496004388641
11,2.4948124959308795,-1.7888813349106447,3.1447573168963254,0.45151877161381104,-0.7138815898997877,2.395556012708724,-1.8723195556572088,3.0442923661125505,0.3597029859625941,-0.8075200164316191,2.5906452292014777,-1.6954232129680578,3.2379894138844936,0.5459394017893494,-0.6172115821724361
12,2.5552436621774066,-1.8153295960820954,3.3091236680644864,0.4562286639088369,-0.7282782727962723,2.460198924208901,-1.9143856980662726,3.221698123345933,0.36256784496458566,-0.8163258960925011,2.65417195832236,-1.7355377892617523,3.4018700075325765,0.5464214933644094,-0.6374710205330871
13,2.555449131497555,-1.834242057676856,3.1039491590957917,0.5540725160928986,-0.5909101788406206,2.4698643628130443,-1.9236008209409945,3.0137288036998715,0.4684894575028109,-0.6823717407166782,2.6521815930117487,-1.7482575993753922,3.1892907498560357,0.6407880757008297,-0.49360735195500915
14,2.467881530222758,-1.7289098042712554,3.209334141414526,0.492188058776658,-0.6614275754922841,2.3728958619358598,-1.8297953474628479,3.1191091665456954,0.39570309908986545,-0.767710623785286,2.564645679486163,-1.6383751574548957,3.30999752102001,0.5887254105260715,-0.5673986948779872
15,2.439190674195272,-1.837548661597307,3.1834148032570617,0.4483943601061762,-0.6982557730096013,2.342208241329818,-1.9248102411168195,3.0971275265684115,0.35867290107542854,-0.7848733808300086,2.5322890456943283,-1.7409278788520088,3.2769961509495897,0.5361922460149348,-0.6040620634958254
16,2.4449714627223513,-1.8654457017933916,3.230480569133426,0.6088428476609733,-0.6899557426163792,2.3663557331017033,-1.9628920681383675,3.1559984248724313,0.5213045081601261,-0.7691288462283143,2.533501903521607,-1.7742600909941142,3.3171299554365916,0.7014034918493203,-0.5997087021576384
17,2.4529804727767592,-1.8037536311006785,3.1786291040065033,0.49386574420306856,-0.6561780759508323,2.364451750547738,-1.8898248039385197,3.1003100727430892,0.398996662035639,-0.7509755079429217,2.5372091728638817,-1.711472371447725,3.27598733530106,0.5857469314566879,-0.569473709768268
18,2.451002138463971,-1.8690520468061425,3.1245583279285345,0.44343277116824953,-0.6888964481336564,2.3644743993278676,-1.9593119230549505,3.0353686306941827,0.35122064091391986,-0.7777313357593753,2.548888589457866,-1.7749004898860097,3.2119966199856345,0.5464654368660126,-0.6050520587814631
19,2.4936040599230513,-1.8004517843572538,3.201001225158148,0.5668177309969663,-0.6929427827918092,2.39251923379003,-1.897637805381047,3.109453564479075,0.48074426663042996,-0.7896931583668031,2.5884671311593066,-1.70890926067105,3.2883405924255125,0.6739883557085513,-0.6059175532918658
20,2.4673482440749264,-1.779005999702661,3.238759531440857,0.5421925818900065,-0.6650076461457871,2.3770814369487834,-1.8686872328811248,3.137281503575107,0.44508112149379314,-0.7703264894083757,2.5653338018689613,-1.687418627580725,3.335813379763749,0.6439639136968403,-0.5708223522663907
21,2.403147759501831,-1.8188612975428677,3.216529498651251,0.5338818797755586,-0.699324925060976,2.3135015124277367,-1.9102594157267272,3.1234133066414973,0.44958878125399926,-0.7905263134496786,2.4992823634338492,-1.7342959501967443,3.29780758974732,0.6258741352593218,-0.6113634409780733
22,2.5749793555120823,-1.8005360344503958,3.196084838685521,0.4986845344815354,-0.7299574626919201,2.4841737950913094,-1.8974330126167915,3.0960718863668473,0.4049579208600789,-0.8325402575850155,2.6685630180489865,-1.6999321571497177,3.2801089410164512,0.5921859397758683,-0.6297283927117746
23,2.445002161462122,-1.831663143102633,3.293350125025149,0.5128550357712545,-0.6421728569481797,2.3502549229839373,-1.9328295053849471,3.2017858186180628,0.4157397718513904,-0.7468606949777503,2.5407188051312257,-1.7260429052189425,3.397230041160299,0.6146620328081962,-0.5364525834159285
24,2.5222010805109485,-1.7762959201211057,3.2648360612679173,0.5084075502558896,-0.6324730646081342,2.437584665474949,-1.870116216590028,3.164923800508615,0.4180375943992633,-0.719131614860923,2.61328501207439,-1.6809978471634468,3.353265772119902,0.6043217703889375,-0.5387681797567486
25,2.4163388419221725,-1.7914329546771088,3.2182343422359736,0.3585772891432824,-0.6835852030604891,2.3250028988894855,-1.877084689546914,3.112088810872542,0.2667819484049096,-0.7775297660816957,2.5130624803402584,-1.706924526784918,3.329255137791413,0.4417159388757168,-0.5927984501245375
26,2.427921685833132,-1.8106563889296878,3.203138986816755,0.47512323598433004,-0.7234712886642288,2.3491247015842287,-1.9058817737779523,3.120014064149284,0.3875215146085159,-0.822362697342925,2.5202022613002333,-1.7261767624079611,3.302128979920475,0.5693196377614703,-0.6350769174031602
27,2.525435920976661,-1.839369034981822,3.1957088179972364,0.4391322897131893,-0.6678741700981856,2.4334661670970346,-1.9285424669285813,3.1015597389128935,0.3471513078253844,-0.7659576203758689,2.606357712535609,-1.7438587995252068,3.294407764865561,0.5282895090369321,-0.5735816309420686
28,2.5483436182373174,-1.801389341631069,3.2037712452891696,0.6273136551312474,-0.6685450717824658,2.4553551676451892,-1.8943837799997092,3.104664466499337,0.5440711600219436,-0.7621382951161646,2.633872501507433,-1.713032012664316,3.2941089885023276,0.7128616838483506,-0.5826316653890231
29,2.496322097319218,-1.7672169488719758,3.242500765316061,0.5005976831505777,-0.661476989811633,2.403420844155375,-1.8588949875352287,3.1467828714002217,0.4079313024370036,-0.7514918475721656,2.5801967607425045,-1.6829086747844961,3.3275216752884917,0.5855493446062279,-0.5700023955730028
30,2.526932165292356,-1.784218670909829,3.246237519609326,0.5214105066373402,-0.6953262810128318,2.437187362079302,-1.8732866978436884,3.1469874803968865,0.43809709914091516,-0.7850091883567523,2.616884654636582,-1.6986383019518239,3.342001783306983,0.613642958815238,-0.6021429749010695
31,2.4746218382810192,-1.790006503366058,3.209872553502584,0.45316261655004914,-0.700698419014947,2.3859356893683725,-1.8707050989773726,3.123792407660832,0.36670032414423714,-0.7844089374985936,2.570134202180093,-1.694631749215979,3.3022986763455844,0.5484898943668305,-0.6086988888777228
32,2.509072376001601,-1.8507197207390964,3.183085049658132,0.5117805981150786,-0.757629729716503,2.417274493627527,-1.9415772190463099,3.079286395195768,0.41974187852621453,-0.8488782678008941,2.6057854660891646,-1.7598642455856517,3.279428319999142,0.5964887240470212,-0.6655551243828964
33,2.594339329070493,-1.8342801220441145,3.1242237458567947,0.49509147637080714,-0.6437570890308708,2.493571989066724,-1.9261860428957125,3.0290383642480907,0.40187366390098866,-0.7373334949236254,2.6902956528420656,-1.7388512435809913,3.2134229277630486,0.5938315258176113,-0.5447190525425452
34,2.5283090927703884,-1.7519276936239498,3.253737626192056,0.506711685178559,-0.7018182323358364,2.426376430704041,-1.8452348574960291,3.166943901812363,0.4075506034765597,-0.7957170103903215,2.62170760608716,-1.6506080025174952,3.3490615833591586,0.6043828184497415,-0.6063134532719667
35,2.448844501418449,-1.724526700365249,3.2007529644531787,0.5151903173871127,-0.6283981111190413,2.352315566281071,-1.807543368049417,3.0997044688583033,0.41536645318284643,-0.7328635107744602,2.544617099442007,-1.6313762343426763,3.297896129557813,0.6015237898791737,-0.5361388455702379
36,2.4976228310843744,-1.8531529711952923,3.2328307755470282,0.5123743753669834,-0.7366736560624985,2.403942988576961,-1.9378348451381384,3.1384326878727244,0.4189646069659835,-0.8301605174817208,2.586946613434212,-1.7643093936835201,3.319759388946296,0.5944889622269063,-0.6495080134376264
37,2.5414275957221406,-1.7890879218849207,3.1908600152266633,0.4948301944085632,-0.6602477066392982,2.4540603157338143,-1.8688150257896072,3.1104404189871686,0.4109561835822864,-0.7457483753733593,2.6278570766422398,-1.706610993330948,3.273529915802012,0.5721812020603201,-0.5758189339007924
38,2.5011056493632187,-1.9027964461856863,3.1659322786041226,0.5520712590371544,-0.7662066415883779,2.4040445409258737,-1.996434280176648,3.075869685438386,0.46310702948519644,-0.8597412630462519,2.585273476045812,-1.812648825543273,3.2518259046747566,0.6371150443636274,-0.6760235773172069
39,2.4744375622299217,-1.8463038786670778,3.2082667837894316,0.5880307978620454,-0.5812372476954949,2.3860769610299246,-1.9401511570110963,3.121926868588557,0.4961423238667635,-0.6851019790840637,2.566714505408461,-1.7608669766372764,3.3049382904673275,0.6879739833039472,-0.47535758042731036
40,2.452963975605715,-1.8183442818042368,3.2054063507014976,0.47730872945907654,-0.6816925948127934,2.364603199864039,-1.9353303187558406,3.119977220105777,0.3886195758662309,-0.7824565735378778,2.558900924732827,-1.7235054766524895,3.30456511720338,0.5712510167748719,-0.5938812080054178
41,2.3820498318746455,-1.8585106097402087,3.1164187632707803,0.5734160407310754,-0.6786337777792855,2.296847324275645,-1.9452294452294747,3.016371643203235,0.4885772185809122,-0.7669837186447511,2.459268000892993,-1.7636276835217337,3.206576131596517,0.6642344677768849,-0.5941401565150193
42,2.511028355573551,-1.8321030421664806,3.21854270218338,0.4586440529156257,-0.6791883716668522,2.4330761512538284,-1.9233661545479526,3.125307183845395,0.3711458957077023,-0.768429632380804,2.5974382963349556,-1.7305594006168075,3.311837556690024,0.5516693589148544,-0.5948333689699499
43,2.4870615325125383,-1.8107104600692305,3.0957110742784515,0.48736605635617536,-0.6422994731293294,2.3948948800285548,-1.8897668246390256,3.006908188811094,0.39379346704832435,-0.728657719073582,2.5778744802742,-1.708362412248126,3.1774613437648864,0.570578501385687,-0.5513137876792742
44,2.4786821349782313,-1.797154253789954,3.2452610663216643,0.5727087386732682,-0.6766083780118173,2.379869381394724,-1.8865711457934415,3.1556128535657684,0.48010429938057253,-0.7738677174293871,2.5602950717142017,-1.7141241844739843,3.3323083438752104,0.6701946211055764,-0.5842466354224184
45,2.5552072731850908,-1.7737749684398474,3.2596072731682972,0.4877672552656289,-0.7175805826430249,2.4658542227401483,-1.880593630885991,3.170549864201163,0.3960556613252956,-0.8194310767684418,2.641617675585854,-1.6800172335552452,3.3441202624219586,0.5702499098129951,-0.6383077322428885
46,2.573322781303155,-1.7910266944302964,3.230134532747989,0.48107450669404167,-0.7003489479748343,2.48225494107872,-1.886491415387034,3.1421589905685123,0.3903047289614249,-0.7922073343034156,2.6624183184667496,-1.6995240281318906,3.3383860916737604,0.58783862953951,-0.6068382848846864
47,2.556187669612357,-1.8116458992833497,3.1379534953305703,0.5500621896378651,-0.7425892697400021,2.460847047159595,-1.9083873656972807,3.055453363594256,0.45540995129302975,-0.8366484586861355,2.6488401184676276,-1.7192758739863088,3.2319958041017727,0.6261340816517458,-0.6526636128138071
48,2.562165192599949,-1.748994468270069,3.157564556731433,0.5106506685190276,-0.7034704427597162,2.4658953384411855,-1.84140647214554,3.056900767451981,0.4210212662447064,-0.8020385648099465,2.6546335908180723,-1.6524955629272484,3.25721038820419,0.6034488773484317,-0.6135239093757394
49,2.485209900239963,-1.7595137840233928,3.2630971006244365,0.4839697425565561,-0.7078917823159818,2.39077475263717,-1.8629325625314452,3.1707497118662813,0.38933827209744254,-0.797397959572765,2.5700512475042117,-1.657281994749707,3.356916365288281,0.5733531377108564,-0.62013881520908
50,2.4222716342316413,-1.7794272671408256,3.096630388308864,0.529816038292755,-0.7000788023404635,2.3381449728464525,-1.8732336839714432,2.991082342534935,0.43128067309983276,-0.7881381407720339,2.512475107135865,-1.6907086948924541,3.187268168778747,0.626177549186121,-0.6148087515266398
51,2.55920195971025,-1.7705683399134833,3.183152058466977,0.45992910357710054,-0.6292042426543015,2.474391004970522,-1.85537798697848,3.094112927890667,0.3783246763440571,-0.7120962895864263,2.6389915000570223,-1.6834772037180321,3.2740560118834736,0.552782378557395,-0.5389499654084655
52,2.5634710000579664,-1.8149945366302724,3.203734976813628,0.47613921088254463,-0.7745205835218908,2.466428767826846,-1.9125727462046245,3.1181767654799293,0.38579290646220943,-0.8618864932522527,2.652439482978685,-1.733033837343423,3.302121920501569,0.5697033498703158,-0.6826582837671326
53,2.523913346602221,-1.7936897530084506,3.1527904480560864,0.4723505448306288,-0.6160645634695372,2.4365311203869067,-1.8798855143326119,3.0513003107330854,0.37886251174780883,-0.7170438761615704,2.611276281319735,-1.7080533820363775,3.254386953941848,0.5712775573883697,-0.5232875071996765
54,2.4883349278507616,-1.8320651737432476,3.19746802940377,0.47397533859306695,-0.6838653631006023,2.396875713865892,-1.9270916276296746,3.1073057400374178,0.3799924111596214,-0.7780471521014579,2.58204195109661,-1.7407448528670595,3.2825547583930987,0.5636933296637309,-0.5965937599960265
55,2.5244591905738574,-1.8800495941066915,3.229652937067454,0.5072573053601508,-0.6488986816975966,2.4306598389827916,-1.9704205765994054,3.142100350213377,0.4172987510705243,-0.7515256961801559,2.6122355163827162,-1.7856252960955048,3.3251002248433608,0.5952447861408126,-0.5685911451988779
56,2.4938542308296623,-1.8550583728465193,3.280878656441465,0.4360292438723695,-0.6511227822115607,2.397260441480345,-1.9420768755173194,3.185810999695165,0.3454612905903111,-0.7359453321190168,2.590717476536843,-1.7523777296108258,3.374469550358222,0.5344824248879874,-0.5566990157345224
57,2.481545482969793,-1.845662622221432,3.250854100665919,0.49655505545380973,-0.7548537661305,2.405998229697291,-1.9429196869674383,3.148820537982531,0.3938612746339218,-0.8382309559962224,2.575040881906188,-1.7619102291987359,3.3459519534607916,0.5889186269559202,-0.6681665615700797
58,2.4646069987841432,-1.8132070417598585,3.257588579082364,0.408085563183838,-0.6445827550601305,2.377527785818187,-1.8942155297420802,3.1638589504485504,0.3190449586379562,-0.7334767212712759,2.547583549563366,-1.7180475843670566,3.3459064987352205,0.49340201129080374,-0.557581214647516
59,2.4883252307617303,-1.8502131806002207,3.182357762982093,0.5042331727017554,-0.6577233085628993,2.4043813384502277,-1.9375990174713658,3.0911741594105924,0.4203197508009242,-0.7313769685209114,2.5703072199540222,-1.7627548750903,3.264565433761675,0.5956740100822743,-0.5722091613405504
60,2.521990132827877,-1.7764947227762569,3.1637248319806974,0.5387947086855529,-0.7791546523187869,2.4191800224062794,-1.8800622762929362,3.079164285111181,0.4415227378281638,-0.8858115484883656,2.6112015096788377,-1.6794531425011388,3.2729259710633425,0.6374526377004686,-0.6955367286430943
61,2.49099218755154,-1.840508289121391,3.216759047497458,0.4897446390097085,-0.6880703923547348,2.3899456119013682,-1.9326032913779672,3.1223685805846864,0.3976964635707245,-0.7697634845018858,2.5812532488225743,-1.7494115642724573,3.3153274738245675,0.5898279315478746,-0.5936840446288256
62,2.5516144641959184,-1.8992930922184015,3.2379735627227175,0.543492573366263,-0.6995772132085357,2.462425834474011,-1.98586796247504,3.1500607029346925,0.4474417319398156,-0.7962446857550401,2.6486613228823273,-1.7975522818054201,3.333527195703074,0.6359820350082639,-0.6172851458854671
63,2.478165123052013,-1.777756918679255,3.2426201861676898,0.5090500122520423,-0.744360585139071,2.3961181583882607,-1.8739407779606845,3.149710167917502,0.4169986574731987,-0.8289965245427615,2.5641234006420857,-1.690706338556913,3.3407379870203733,0.5958715110705262,-0.6517554544119241
64,2.500472978855292,-1.8181245789457727,3.22444975486255,0.4492473199793948,-0.698774838229691,2.4104734177302842,-1.9078231335615625,3.1293973872711134,0.3611690172661038,-0.7979076945591744,2.5937894145999176,-1.732205096795155,3.3110519466416624,0.5406976744787932,-0.6003385499906608
65,2.4633515276328466,-1.750855981496216,3.209786837781492,0.48086721359003864,-0.6903184955545243,2.372481219815851,-1.847458008315306,3.12006502785318,0.38389184047761626,-0.7878189609209986,2.565186021381711,-1.6584201781116457,3.304338957234943,0.573788190145385,-0.5895040040122554
66,2.541166836679258,-1.807069540332114,3.1955731715730167,0.5090828503008834,-0.7251710320786972,2.4608695888942935,-1.8992446618269567,3.1088238627888565,0.41715878701493264,-0.8126938062374478,2.6293962815529013,-1.71553827941365,3.2784893585392862,0.5992644381812475,-0.6266506462398833
67,2.4343860676064573,-1.8120336752207713,3.2160804737616946,0.53319922035933,-0.7879266120442607,2.331055637522732,-1.8910313977120459,3.112451330714101,0.44468766186619507,-0.881870362088539,2.5313574202864575,-1.7139321124001032,3.312888197980962,0.6285011780246332,-0.6823104761341263
