simulation,beta_0_hat,beta_1_hat,beta_2_hat,beta_3_hat,beta_4_hat,ci_lower_0,ci_lower_1,ci_lower_2,ci_lower_3,ci_lower_4,ci_upper_0,ci_upper_1,ci_upper_2,ci_upper_3,ci_upper_4
90,2.4715002829239388,-1.8257830987370256,3.2735083066055184,0.5099702841025576,-0.7566715348214811,2.366177206164008,-1.9235964836572093,3.177995832383571,0.4254042628050856,-0.8497412571936419,2.568736624956529,-1.7306524065827174,3.3594553014238833,0.6065266656564297,-0.6697963179658843
91,2.5980048070916184,-1.7496589385322971,3.2109871204963847,0.49671966918856264,-0.7477902878310032,2.5090031686295142,-1.8326838114539798,3.113619790881169,0.40663696841449937,-0.8312107010339064,2.6944529688395753,-1.6547006181642603,3.302011262142251,0.5995660165482467,-0.667317857841883
92,2.5415286225686153,-1.7962461512871266,3.1466766937036583,0.45083124568410643,-0.807893346725906,2.450690375777819,-1.8885722584346103,3.055556802781577,0.3570026932156329,-0.9091912543577092,2.639068300058513,-1.7111336750412476,3.242511113735662,0.5485560765506328,-0.710141825415524
93,2.5600706187214364,-1.8515159139569726,3.1355522604640775,0.5388144287120646,-0.7618072833434457,2.4626501695986946,-1.9432129895235282,3.048778782714716,0.4470708478078374,-0.8603142569375309,2.6446295221274005,-1.75566857060033,3.227471540902359,0.6373824688705492,-0.6684914221659456
94,2.4033819872754543,-1.8559255637113568,3.1987303492069707,0.4513029217529921,-0.6366991265573819,2.308008210819047,-1.9505226514728904,3.1096461540427587,0.358713024546423,-0.7317848369500818,2.4982117076303494,-1.7617621247343123,3.30012813862336,0.5382253657959066,-0.5420038422070459
95,2.438165106683192,-1.8086339628163273,3.2597376792941195,0.5288567217011273,-0.7238543710983485,2.3341422118283894,-1.9060894161090993,3.154839635621658,0.4357106753113151,-0.8163019710873977,2.53341444058816,-1.704391580538433,3.354087261940019,0.6185707161935967,-0.6373774710001769
96,2.4828211622191856,-1.7506424984758642,3.2055736616230135,0.49218422721695365,-0.7259940273126761,2.391663486053449,-1.8325313643302463,3.1151823669316743,0.4053595766787794,-0.8136009323480912,2.5728852408189247,-1.6617902234117183,3.2894507364790044,0.5806334397065839,-0.6396761734875962
97,2.5635433081719756,-1.8392982685773003,3.1362483125769174,0.5225866807996712,-0.7272017101187845,2.482330957345642,-1.9309132934425288,3.043419493860057,0.4308539543065366,-0.8086219214535517,2.6558810681564204,-1.7476388807719967,3.2238935125731722,0.6344831207287043,-0.6395327440919423
98,2.468092350855389,-1.8049549057321999,3.2077812884389716,0.5000889145836575,-0.707141980763276,2.3738791426643195,-1.9040736752792056,3.106570752281285,0.405293626627185,-0.784401725863627,2.549881542335004,-1.726832427225017,3.3009136226006244,0.5988746421793638,-0.618117350697472
99,2.5236221405935404,-1.7745553077073448,3.1700419753587314,0.5004981489872523,-0.6828855620685774,2.4281889670692958,-1.8572818597065133,3.0751880255060056,0.41561688778866845,-0.7712622646272446,2.605816421701371,-1.682045670294376,3.258252722837042,0.5832227516792692,-0.5918459222639528
100,2.566987478064988,-1.763611066310522,3.1309058107704075,0.46105826548552925,-0.7225574782182317,2.460545937317622,-1.8671361347463857,3.0310199601763954,0.36635671883736987,-0.8043593853458325,2.656581354549735,-1.6776795668772562,3.2145381811357674,0.5558595462182219,-0.625826868807143
101,2.4800451288132948,-1.8313786900923144,3.253403595715939,0.4344545648016201,-0.7700072082566324,2.389136320918084,-1.9156018790281748,3.163644007191385,0.3404972396586007,-0.8640816954621846,2.5753873117361508,-1.7346217900407577,3.3450131435542283,0.5279004878488458,-0.6830078320776614
102,2.4909290828905877,-1.7817647376624899,3.226202712835391,0.5136376787541514,-0.722886968374017,2.3847103521581356,-1.8803643722270322,3.142541882802109,0.4242552701683434,-0.811664708128189,2.576080652522535,-1.6858669723602735,3.3126431420793585,0.6124835526867097,-0.633245878430724
103,2.4999555585803956,-1.7060565577945184,3.2121297475060437,0.546023568450775,-0.7035114480298933,2.4052965000487307,-1.8000272086349471,3.1194772005659126,0.44845484455348594,-0.7932273851854817,2.5990330425730206,-1.6100618560187592,3.3028283083957257,0.6447070385346274,-0.6116875361505936
104,2.460291960504795,-1.7891885456405177,3.232090721205137,0.5278768598053681,-0.7691341404095094,2.360347875517581,-1.883937635014047,3.159279078847913,0.4342393776861917,-0.8562791740788817,2.548682175309937,-1.6885149638614017,3.32576580746628,0.6087314056780285,-0.680893433646225
105,2.431384848541535,-1.6715601109415663,3.162542822635145,0.5365505753832157,-0.7511561807367748,2.346129535836607,-1.754797126931014,3.0689384359157152,0.4525777544577837,-0.8309164988006763,2.50948708812196,-1.571327064058398,3.247625608433679,0.6235692652240421,-0.6696630292834952
106,2.5170327079736383,-1.6234611488333073,3.2228397440360634,0.5010116362017571,-0.7222369283602939,2.424048764616279,-1.7201109564348844,3.128964597695275,0.41376091287266825,-0.8120008886460671,2.606775685217147,-1.5410864910665198,3.30745477627405,0.5928629633454328,-0.6211875092876001
107,2.477365940440039,-1.7928715610332724,3.210747644667411,0.5354280233785921,-0.694851775219937,2.3836854372768417,-1.8823170197606436,3.1146895737118587,0.4440257477386117,-0.7809746718713134,2.5729418370863146,-1.6984693608391574,3.3064847005862457,0.6273225755380247,-0.5941749855723483
108,2.474540059741924,-1.7398075675272628,3.205484395501312,0.5286697802433095,-0.73486939430567,2.382159839518758,-1.8277464314137024,3.1243608949289006,0.4370318913755494,-0.8280808569929244,2.57025028148195,-1.6422453205434033,3.2938946164621226,0.6198061103513562,-0.6521396425483644
109,2.4401421144922133,-1.7217457371316407,3.30970360285414,0.4805822328791442,-0.6690426676812761,2.3496602015107735,-1.8117185381924872,3.2124906541162006,0.3907086256545056,-0.7653006313482296,2.5238772339511493,-1.633894581710209,3.3936036935637106,0.5677692609195575,-0.5730020485003029
110,2.551842163879998,-1.7532718281022694,3.1387095699192487,0.5415057088614001,-0.7350960907985272,2.463815536749014,-1.8433676606311669,3.049523105476228,0.45593322472282377,-0.832157457168302,2.647192577838231,-1.6608275677516309,3.223908523653205,0.6363541468974566,-0.6415330669170362
111,2.475638471765566,-1.8117186133737107,3.2321812497538516,0.45024709880714553,-0.6941340681467089,2.391468817131117,-1.891835902087599,3.140993777785702,0.3667445849877701,-0.7817348379814818,2.5745894921218855,-1.730989802061686,3.3155387420932274,0.5356867412860448,-0.6036789327691743
112,2.5796828874090716,-1.843416216296344,3.1616355436085004,0.5378433342241641,-0.7604024126303792,2.4891278417300633,-1.9443962452889476,3.0772535824368634,0.4429707618805234,-0.8499533762420126,2.6652706613902466,-1.7624752365866116,3.2500824678636193,0.6387789027000889,-0.6633805040304878
113,2.4165851450074944,-1.8214450439714185,3.194723965853598,0.48395196250010364,-0.6769161262909115,2.325894052279756,-1.9122119760492262,3.094851645112289,0.3880314948978637,-0.762558137178458,2.5087644787197148,-1.736702426074396,3.291010265484689,0.5732406730953463,-0.5757330311553374
